# Results for 1000
Insert Times (s),Remove Times (s),Find Times (s)
0.0001560000,0.0000032000,0.0000001000
0.0003897001,0.0000020000,0.0000001000
0.0000822000,0.0000015000,0.0000002000
0.0002645000,0.0000009999,0.0000001000
0.0002676999,0.0000011000,0.0000002000
0.0005960000,0.0000012000,0.0000001000
0.0002245001,0.0000016000,0.0000001000
0.0003490000,0.0000007000,0.0000001000
0.0003602001,0.0000034000,0.0000001000
0.0001427999,0.0000028000,0.0000001000
0.0009540000,0.0000022000,0.0000002000
0.0050707000,0.0000019000,0.0000003000
0.0004367999,0.0000018000,0.0000002000
0.0002106000,0.0000010000,0.0000001000
0.0009746000,0.0000009000,0.0000002000
0.0025314000,0.0000063000,0.0000001000
0.0002124000,0.0000021000,0.0000001000
0.0002068999,0.0000026000,0.0000001000
0.0002769000,0.0000025999,0.0000002000
0.0001540999,0.0000031000,0.0000001000
0.0003030000,0.0000023000,0.0000001000
0.0002511999,0.0000017000,0.0000002000
0.0002610000,0.0000032000,0.0000002000
0.0002473000,0.0000027000,0.0000001000
0.0001758999,0.0000019000,0.0000001000
0.0000740000,0.0000073999,0.0000001000
0.0000319000,0.0000022999,0.0000002000
0.0002720000,0.0000044000,0.0000001000
0.0002987999,0.0000010000,0.0000001000
0.0001036000,0.0000012000,0.0000001000
0.0002399000,0.0000009000,0.0000001000
0.0001322000,0.0000005000,0.0000001000
0.0002433001,0.0000005000,0.0000001000
0.0002799000,0.0000034999,0.0000002000
0.0002887000,0.0000029999,0.0000001000
0.0001228000,0.0000025000,0.0000001000
0.0000225999,0.0000017999,0.0000002000
0.0003281001,0.0000010000,0.0000001000
0.0002723001,0.0000010000,0.0000001000
0.0002499000,0.0000024000,0.0000001000
0.0002820001,0.0000018000,0.0000001000
0.0000440000,0.0000010000,0.0000001000
0.0013453000,0.0000007000,0.0000001000
0.0011859001,0.0000016000,0.0000002000
0.0014889000,0.0000031000,0.0000002000
0.0025352001,0.0000022000,0.0000001000
0.0004306999,0.0000020000,0.0000001000
0.0000377001,0.0000011000,0.0000002000
0.0003558000,0.0000013000,0.0000001000
0.0002792000,0.0000007000,0.0000002000
0.0002642000,0.0000018000,0.0000001000
0.0003994000,0.0000037000,0.0000002000
0.0002829001,0.0000009000,0.0000001000
0.0004316000,0.0000174000,0.0000001000
0.0002775000,0.0000024000,0.0000001000
0.0003886999,0.0000006000,0.0000001000
0.0004244001,0.0000006000,0.0000001000
0.0004509999,0.0000019999,0.0000001000
0.0003082000,0.0000009000,0.0000001000
0.0003003001,0.0000014000,0.0000002000
0.0002849000,0.0000013000,0.0000001000
0.0000436000,0.0000104000,0.0000001000
0.0002200999,0.0000024000,0.0000001000
0.0002582000,0.0000014000,0.0000002000
0.0003910001,0.0000011000,0.0000001000
0.0002638999,0.0000006000,0.0000001000
0.0002866000,0.0000021000,0.0000004000
0.0004322000,0.0000011000,0.0000002000
0.0006261000,0.0000050999,0.0000001000
0.0017074000,0.0000042000,0.0000000999
0.0009226999,0.0000024999,0.0000002000
0.0003340000,0.0000136000,0.0000002000
0.0001754999,0.0000025000,0.0000002000
0.0004920000,0.0000018000,0.0000001000
0.0001781001,0.0000016000,0.0000002000
0.0005402000,0.0000032999,0.0000001000
0.0001952000,0.0000102000,0.0000001000
0.0008913000,0.0000129000,0.0000001000
0.0000863000,0.0000049000,0.0000002000
0.0004683000,0.0000015000,0.0000001000
0.0005103999,0.0000024999,0.0000004000
0.0001131000,0.0000035000,0.0000002000
0.0000996001,0.0000016999,0.0000003000
0.0001270000,0.0000011000,0.0000002000
0.0009774000,0.0000018000,0.0000002000
0.0004303000,0.0000016000,0.0000003000
0.0001796000,0.0000006000,0.0000003000
0.0001858000,0.0000008000,0.0000003000
0.0004088000,0.0000005000,0.0000001999
0.0002610999,0.0000054000,0.0000003000
0.0004800999,0.0000026000,0.0000003000
0.0003417999,0.0000020000,0.0000002000
0.0003726000,0.0000035999,0.0000001000
0.0002687001,0.0000027000,0.0000002000
0.0003787000,0.0000027999,0.0000002000
0.0003482000,0.0000023000,0.0000002000
0.0001731000,0.0000027000,0.0000002000
0.0002170000,0.0000013000,0.0000001000
0.0003312000,0.0000007000,0.0000004000
0.0001999000,0.0000006000,0.0000004000
0.0000953999,0.0000009000,0.0000002000
0.0002375999,0.0000027000,0.0000001000
0.0003746001,0.0000049999,0.0000002000
0.0007707000,0.0000017999,0.0000001000
0.0003582999,0.0000019000,0.0000002000
0.0003181000,0.0000015000,0.0000001000
0.0000814000,0.0000010000,0.0000001000
0.0005165001,0.0000005000,0.0000001000
0.0095721000,0.0000005000,0.0000001000
0.0008431999,0.0000026000,0.0000002000
0.0003255000,0.0000016000,0.0000001000
0.0007994000,0.0000027000,0.0000001000
0.0004581000,0.0000021000,0.0000001000
0.0005816000,0.0000007000,0.0000001000
0.0010022999,0.0000006000,0.0000001000
0.0004780000,0.0000008000,0.0000002000
0.0003000001,0.0000013000,0.0000002000
0.0003140999,0.0000012000,0.0000001000
0.0002620000,0.0000025000,0.0000001000
0.0007213999,0.0000035000,0.0000005000
0.0044999999,0.0000048999,0.0000001000
0.0005949000,0.0000024000,0.0000001000
0.0010977000,0.0000030000,0.0000001000
0.0006146000,0.0000029000,0.0000002000
0.0023792001,0.0000041000,0.0000003000
0.0005658000,0.0000017999,0.0000002000
0.0003875999,0.0000031999,0.0000002000
0.0001038000,0.0000021000,0.0000002000
0.0008780999,0.0000021000,0.0000003000
0.0007687000,0.0000035999,0.0000002000
0.0002673999,0.0000026000,0.0000002000
0.0005107000,0.0000017999,0.0000002000
0.0002240000,0.0000010000,0.0000171000
0.0001225000,0.0000010000,0.0000004000
0.0002162000,0.0000006000,0.0000002000
0.0003521000,0.0000225999,0.0000002000
0.0003191000,0.0000025000,0.0000002000
0.0004889000,0.0000014000,0.0000006000
0.0000362999,0.0000019000,0.0000003000
0.0001006000,0.0000022000,0.0000002000
0.0002309000,0.0000029999,0.0000002000
0.0000031000,0.0000022999,0.0000005000
0.0067016999,0.0000016000,0.0000002000
0.0010066000,0.0000088000,0.0000001000
0.0008558000,0.0000073001,0.0000002000
0.0001891000,0.0000034000,0.0000001000
0.0003521000,0.0000020000,0.0000002000
0.0000237001,0.0000007000,0.0000002000
0.0000201000,0.0000006000,0.0000002000
0.0000865000,0.0000006000,0.0000003000
0.0003896001,0.0000007000,0.0000002000
0.0001484001,0.0000010000,0.0000003000
0.0002551000,0.0000033000,0.0000003000
0.0002138000,0.0000032000,0.0000002000
0.0003072000,0.0000036999,0.0000003000
0.0001710000,0.0000015000,0.0000001000
0.0001816000,0.0000010000,0.0000001000
0.0003332000,0.0000006000,0.0000001000
0.0001774000,0.0000006000,0.0000002000
0.0002941999,0.0000005000,0.0000002000
0.0001846000,0.0000006000,0.0000001000
0.0001054000,0.0000018000,0.0000001000
0.0001645000,0.0000025999,0.0000001000
0.0001072000,0.0000051999,0.0000001000
0.0001052000,0.0000033000,0.0000002000
0.0001852000,0.0000017000,0.0000003000
0.0000461000,0.0000006000,0.0000003000
0.0002150000,0.0000009000,0.0000002000
0.0000654000,0.0000007000,0.0000002000
0.0002217999,0.0000012000,0.0000001000
0.0002645000,0.0000009000,0.0000002000
0.0001888999,0.0000012000,0.0000002000
0.0003139001,0.0000033999,0.0000002000
0.0001295999,0.0000031000,0.0000002000
0.0002863000,0.0000063000,0.0000002000
0.0003513000,0.0000049000,0.0000002000
0.0005385000,0.0000021000,0.0000001000
0.0004856000,0.0000068001,0.0000002000
0.0010678000,0.0000024999,0.0000002000
0.0005208000,0.0000016000,0.0000002000
0.0004597000,0.0000021000,0.0000002000
0.0005315000,0.0000016000,0.0000001000
0.0000883000,0.0000020000,0.0000001999
0.0000982999,0.0000022000,0.0000002000
0.0008571000,0.0000035999,0.0000001000
0.0000929000,0.0000040000,0.0000002000
0.0001867000,0.0000025000,0.0000002000
0.0000936000,0.0000038000,0.0000004000
0.0003943001,0.0000021999,0.0000003000
0.0002378001,0.0000010000,0.0000002000
0.0001214000,0.0000007000,0.0000002000
0.0002753000,0.0000014000,0.0000002000
0.0003366000,0.0000029000,0.0000002000
0.0004410001,0.0000028000,0.0000002000
0.0002882000,0.0000055999,0.0000002000
0.0003139999,0.0000028000,0.0000002000
0.0001316000,0.0000013999,0.0000001000
0.0006152999,0.0000016999,0.0000002000
0.0003134001,0.0000071999,0.0000002000
0.0003401999,0.0000026000,0.0000002000
0.0004436000,0.0000021000,0.0000002000
0.0002247001,0.0000010000,0.0000002000
0.0026691000,0.0000024000,0.0000002000
0.0006707000,0.0000022000,0.0000002000
0.0006976000,0.0000016000,0.0000002000
0.0002483000,0.0000013000,0.0000001000
0.0000885000,0.0000006000,0.0000002000
0.0006753000,0.0000005000,0.0000002000
0.0006077000,0.0000007000,0.0000002000
0.0007191000,0.0000009000,0.0000002000
0.0002829999,0.0000023000,0.0000001000
0.0001713000,0.0000280000,0.0000002000
0.0001266999,0.0000016000,0.0000002000
0.0000096000,0.0000012999,0.0000001000
0.0001127999,0.0000008000,0.0000005000
0.0002814000,0.0000007000,0.0000002000
0.0006079000,0.0000015000,0.0000002000
0.0000281000,0.0000011000,0.0000002000
0.0003533000,0.0000007000,0.0000002000
0.0002778999,0.0000025000,0.0000002000
0.0002862000,0.0000075001,0.0000002000
0.0000206999,0.0000040000,0.0000002000
0.0003601001,0.0000020000,0.0000001000
0.0001619001,0.0000025000,0.0000002000
0.0000767000,0.0000021000,0.0000001000
0.0002000999,0.0000197000,0.0000002000
0.0002936000,0.0000057000,0.0000002000
0.0003412999,0.0000022000,0.0000001999
0.0003089000,0.0000017000,0.0000053000
0.0003764000,0.0000017000,0.0000002000
0.0003276999,0.0000139000,0.0000002000
0.0003614001,0.0000054999,0.0000008000
0.0003180001,0.0000041000,0.0000002000
0.0002032000,0.0000022000,0.0000002000
0.0016069000,0.0000020000,0.0000002000
0.0013931000,0.0000018000,0.0000003000
0.0004046999,0.0000017000,0.0000005000
0.0013431000,0.0000024000,0.0000003000
0.0011939000,0.0000017000,0.0000003000
0.0017699000,0.0000014000,0.0000003000
0.0004438000,0.0000011000,0.0000002000
0.0017810999,0.0000076001,0.0000003000
0.0000075999,0.0000023999,0.0000004000
0.0008086000,0.0000026000,0.0000002000
0.0017739000,0.0000075999,0.0000003000
0.0004874001,0.0000022000,0.0000003000
0.0007351000,0.0000029000,0.0000002000
0.0006619000,0.0000030000,0.0000001000
0.0000715000,0.0000031000,0.0000002000
0.0006015000,0.0000017000,0.0000001000
0.0003818000,0.0000023000,0.0000003000
0.0000324000,0.0000022000,0.0000001000
0.0001975000,0.0000235001,0.0000001000
0.0001092000,0.0000007000,0.0000001000
0.0002928000,0.0000006000,0.0000002000
0.0002996001,0.0000010000,0.0000001000
0.0003631000,0.0000074001,0.0000004000
0.0004963001,0.0000018000,0.0000003000
0.0001135000,0.0000079999,0.0000002000
0.0000467000,0.0000016000,0.0000002000
0.0003033000,0.0000005000,0.0000003000
0.0004878000,0.0000005000,0.0000001000
0.0004644000,0.0000005000,0.0000002000
0.0004720000,0.0000006000,0.0000001000
0.0004115000,0.0000006000,0.0000001000
0.0000925999,0.0000040000,0.0000002000
0.0001880000,0.0000020000,0.0000001000
0.0005445000,0.0000022000,0.0000003000
0.0000295000,0.0000012000,0.0000003000
0.0006423000,0.0000011000,0.0000003000
0.0004406000,0.0000007000,0.0000002000
0.0003606000,0.0000005000,0.0000001000
0.0004420000,0.0000033000,0.0000002000
0.0002254000,0.0000070999,0.0000003000
0.0036375000,0.0000085999,0.0000002000
0.0020290001,0.0000023999,0.0000002000
0.0006555000,0.0000034000,0.0000001000
0.0012105000,0.0000022000,0.0000002000
0.0002253000,0.0000019000,0.0000002000
0.0010005001,0.0000018999,0.0000002000
0.0008859000,0.0000014000,0.0000001000
0.0009320000,0.0000013000,0.0000002000
0.0008123999,0.0000011000,0.0000001000
0.0004751000,0.0000027000,0.0000002000
0.0003223000,0.0000073999,0.0000002000
0.0004682000,0.0000048999,0.0000001000
0.0029907001,0.0000038000,0.0000003000
0.0016615000,0.0000015000,0.0000058999
0.0001609999,0.0000008000,0.0000007000
0.0013027000,0.0000006000,0.0000003000
0.0000710000,0.0000038000,0.0000003000
0.0005375000,0.0000070001,0.0000002000
0.0000296000,0.0000020000,0.0000003000
0.0007532000,0.0000016000,0.0000005000
0.0008739000,0.0000021000,0.0000003000
0.0008555000,0.0000008000,0.0000003000
0.0002897000,0.0000006999,0.0000016000
0.0001052000,0.0000008000,0.0000002000
0.0003609001,0.0000069999,0.0000004000
0.0000511000,0.0000031000,0.0000002000
0.0003451001,0.0000022000,0.0000002000
0.0002801999,0.0000024000,0.0000002000
0.0007443001,0.0000023000,0.0000002000
0.0038754001,0.0000029000,0.0000002000
0.0041763999,0.0000023999,0.0000002000
0.0004744000,0.0000017000,0.0000001000
0.0007815000,0.0000092000,0.0000002000
0.0003622001,0.0000061999,0.0000001000
0.0018910001,0.0000022000,0.0000002000
0.0005302001,0.0000016000,0.0000002000
0.0041324000,0.0000013000,0.0000002000
0.0006752000,0.0000020000,0.0000002000
0.0010666000,0.0000018000,0.0000001000
0.0000433000,0.0000009000,0.0000002000
0.0002784000,0.0000028999,0.0000005000
0.0023436999,0.0000089000,0.0000004000
0.0001309001,0.0000041000,0.0000003000
0.0004154000,0.0000047000,0.0000005000
0.0005660000,0.0000018000,0.0000001000
0.0004627000,0.0000163000,0.0000005000
0.0003036000,0.0000026000,0.0000002999
0.0002988001,0.0000030000,0.0000003000
0.0001339000,0.0000024000,0.0000001000
0.0001665000,0.0000013000,0.0000001000
0.0001432999,0.0000022999,0.0000002000
0.0002847000,0.0000055999,0.0000001000
0.0002928000,0.0000040999,0.0000001000
0.0000444000,0.0000021000,0.0000002000
0.0001012000,0.0000010000,0.0000070999
0.0000120000,0.0000008000,0.0000068999
0.0004218001,0.0000006000,0.0000004000
0.0004217000,0.0000016999,0.0000002000
0.0004030000,0.0000032000,0.0000002000
0.0002653000,0.0000017000,0.0000002000
0.0001837000,0.0000006000,0.0000002000
0.0003060000,0.0000035000,0.0000002000
0.0003278999,0.0000101000,0.0000006000
0.0014972000,0.0000006000,0.0000004000
